customer_id,registration_date,area_name
875527,2020-06-24,Wilshire
995422,2020-12-04,Northeast
934687,2020-09-02,Newton
356533,2020-01-06,Northeast
452768,2020-03-14,Southeast
804522,2020-05-27,Hollywood
957791,2020-10-18,Rampart
607143,2020-08-03,Newton
432490,2020-05-07,Central
8732,2020-06-21,Central
576665,2020-02-10,77th Street
951783,2020-04-05,Northeast
186717,2020-04-21,Central
404361,2020-02-29,Hollenbeck
105391,2020-10-14,Pacific
838099,2020-08-22,77th Street
817150,2020-06-21,Rampart
787235,2020-04-24,Foothill
958255,2020-07-07,Southwest
361340,2020-03-30,Topanga
124706,2020-01-20,Rampart
996277,2020-10-04,Hollenbeck
725498,2020-06-12,N Hollywood
250203,2020-08-19,Newton
315739,2020-05-13,Southwest
161333,2020-06-15,Southeast
519241,2020-05-04,Southeast
444620,2020-01-03,West Valley
799784,2020-08-15,Rampart
57430,2020-05-20,Hollenbeck
724556,2020-01-12,Mission
572163,2020-09-20,Olympic
806901,2020-08-16,Devonshire
706136,2020-07-23,Topanga
99745,2020-09-08,Van Nuys
339149,2020-05-06,Hollywood
125872,2020-01-02,West LA
240430,2020-01-05,Wilshire
850676,2020-12-12,Central
25066,2020-08-19,Southwest
727814,2020-02-09,Wilshire
894617,2020-05-03,Newton
620949,2020-03-12,Devonshire
226007,2020-10-27,Central
367572,2020-11-30,Harbor
607641,2020-12-12,Foothill
109566,2020-08-26,Pacific
825980,2020-07-27,Rampart
587167,2020-09-09,Pacific
119603,2020-04-21,West LA
44880,2020-04-16,Hollywood
377582,2020-04-03,Wilshire
416918,2020-05-20,Van Nuys
986546,2020-03-05,Central
51947,2020-06-08,Hollywood
280115,2020-10-13,N Hollywood
121816,2020-05-15,Rampart
126173,2020-03-02,Mission
699169,2020-06-15,Mission
68938,2020-10-19,Newton
90265,2020-12-10,Harbor
831569,2020-06-22,Foothill
758545,2020-09-29,Southwest
413500,2020-04-01,77th Street
819633,2020-11-18,Pacific
927242,2020-04-04,Foothill
870877,2020-03-31,Topanga
799910,2020-09-14,Southwest
115240,2020-12-05,Hollenbeck
653160,2020-03-27,West LA
288978,2020-08-07,Wilshire
289508,2020-10-17,Topanga
74506,2020-10-13,Topanga
705743,2020-08-17,Topanga
668608,2020-11-18,Southwest
577935,2020-03-13,Olympic
366831,2020-09-18,Wilshire
969284,2020-01-30,Central
980043,2020-10-17,Northeast
21286,2020-04-16,Pacific
77404,2020-04-28,Pacific
248074,2020-06-24,Foothill
38231,2020-01-30,Devonshire
19631,2020-10-02,Van Nuys
212123,2020-06-04,77th Street
815779,2020-04-28,Topanga
894825,2020-01-11,Southeast
370431,2020-06-09,Foothill
415766,2020-08-11,Hollywood
502791,2020-12-03,West LA
688020,2020-08-06,Harbor
441551,2020-05-29,Wilshire
883253,2020-05-03,Hollenbeck
350230,2020-08-02,Wilshire
359278,2020-07-09,Topanga
62217,2020-09-02,Pacific
907299,2020-03-31,West LA
421392,2020-07-02,Central
769739,2020-05-06,Van Nuys
772493,2020-07-16,Foothill
916090,2020-06-27,Northeast
190584,2020-07-06,Central
67666,2020-09-19,Hollenbeck
302391,2020-03-22,Hollenbeck
512915,2020-03-01,West LA
348452,2020-06-18,77th Street
695481,2020-06-28,Central
511664,2020-07-14,Newton
555496,2020-09-12,Harbor
414870,2020-01-03,Harbor
12494,2020-06-21,Van Nuys
219486,2020-04-15,Rampart
752123,2020-04-19,Olympic
250234,2020-04-18,Northeast
960440,2020-07-12,N Hollywood
139823,2020-08-15,Hollenbeck
103013,2020-03-26,Hollenbeck
46789,2020-08-03,Southwest
310723,2020-01-18,Wilshire
208051,2020-07-08,Olympic
999210,2020-05-01,Devonshire
239416,2020-02-06,Hollenbeck
797382,2020-05-31,Topanga
582845,2020-02-22,77th Street
428731,2020-02-24,Central
356247,2020-06-11,N Hollywood
979320,2020-12-03,Harbor
218463,2020-07-08,77th Street
995353,2020-06-19,Van Nuys
994110,2020-12-17,77th Street
86080,2020-09-11,Northeast
74577,2020-08-05,Pacific
888823,2020-07-17,77th Street
889586,2020-01-26,Central
720547,2020-07-25,Northeast
224494,2020-04-13,Southwest
905654,2020-09-03,West Valley
941678,2020-07-04,Wilshire
70087,2020-09-15,West LA
970633,2020-02-19,Olympic
776429,2020-08-14,West Valley
483020,2020-12-06,Southwest
234492,2020-01-25,Southeast
532312,2020-04-02,West LA
408747,2020-10-06,Hollenbeck
581502,2020-09-23,Pacific
343564,2020-09-14,Devonshire
323661,2020-10-17,Van Nuys
842342,2020-01-25,West LA
709498,2020-12-05,77th Street
100184,2020-12-06,Rampart
389022,2020-01-16,Rampart
218545,2020-02-18,Rampart
935716,2020-10-27,Newton
437681,2020-01-25,Olympic
580190,2020-09-22,Harbor
779798,2020-12-12,West Valley
217313,2020-02-07,Rampart
646892,2020-05-27,N Hollywood
20258,2020-04-08,Rampart
126731,2020-09-23,N Hollywood
432115,2020-05-19,Harbor
234582,2020-11-08,Olympic
508790,2020-07-08,Central
366639,2020-11-08,N Hollywood
768951,2020-06-20,N Hollywood
957993,2020-02-05,West LA
745840,2020-03-04,Newton
780347,2020-04-10,Hollenbeck
352223,2020-11-15,Central
884859,2020-01-07,Rampart
136465,2020-06-11,Central
148112,2020-09-23,West LA
986512,2020-02-21,Hollenbeck
140158,2020-04-16,Rampart
532101,2020-07-10,Mission
398405,2020-02-10,Newton
860980,2020-02-05,Olympic
430868,2020-06-19,West Valley
927117,2020-05-27,Central
217820,2020-06-02,Wilshire
108921,2020-02-10,Pacific
241853,2020-01-01,Southeast
821832,2020-08-06,Devonshire
535225,2020-01-10,Harbor
658070,2020-05-18,Foothill
227453,2020-07-21,Hollywood
816127,2020-09-01,Mission
803333,2020-03-07,Topanga
603466,2020-05-08,West Valley
232902,2020-04-21,Devonshire
404975,2020-04-11,Hollywood
817281,2020-09-16,Harbor
737224,2020-05-09,Olympic
195153,2020-07-31,Olympic
816536,2020-03-10,Olympic
163762,2020-06-21,Mission
78183,2020-03-25,77th Street
687336,2020-04-28,Newton
620620,2020-10-04,Wilshire
194896,2020-07-30,Mission
489511,2020-10-23,Hollywood
384085,2020-03-18,West Valley
693114,2020-02-19,Olympic
867773,2020-07-29,Foothill
468062,2020-12-05,Hollenbeck
246630,2020-09-24,Southeast
788806,2020-11-26,Pacific
339378,2020-08-16,Southwest
80240,2020-10-28,Hollywood
738450,2020-10-19,Wilshire
365886,2020-04-07,77th Street
957888,2020-09-11,Wilshire
365086,2020-03-12,Mission
956960,2020-01-07,Rampart
894284,2020-07-30,West Valley
495249,2020-06-29,Hollywood
273949,2020-03-05,Newton
286346,2020-12-11,Foothill
399516,2020-07-10,Southeast
381509,2020-03-21,Olympic
384935,2020-07-17,Rampart
362772,2020-08-14,Pacific
947794,2020-11-04,Rampart
495047,2020-12-28,Newton
231392,2020-10-11,Van Nuys
879225,2020-01-12,Hollywood
359357,2020-03-19,Southeast
631453,2020-10-26,Central
14107,2020-04-09,Southwest
953221,2020-02-17,Olympic
847209,2020-07-22,Northeast
539707,2020-01-13,Wilshire
247640,2020-06-20,Southeast
613798,2020-09-21,Newton
76827,2020-09-24,Pacific
227393,2020-06-08,Olympic
417643,2020-08-27,Olympic
657521,2020-08-11,N Hollywood
405663,2020-10-06,Van Nuys
484118,2020-12-22,Pacific
158036,2020-05-09,Hollenbeck
214999,2020-12-14,Northeast
170375,2020-11-25,Hollywood
837910,2020-08-12,Northeast
723384,2020-07-15,Pacific
296437,2020-02-20,Southwest
543461,2020-04-17,West LA
916510,2020-01-08,Wilshire
474651,2020-02-05,West LA
760391,2020-02-18,West Valley
332023,2020-01-09,77th Street
564101,2020-02-22,N Hollywood
745704,2020-04-11,Southeast
956327,2020-10-28,Hollywood
993334,2020-04-13,Wilshire
675022,2020-06-25,Van Nuys
697557,2020-11-04,West LA
248164,2020-03-31,Harbor
866643,2020-07-18,Hollenbeck
134500,2020-11-27,Mission
173153,2020-11-02,77th Street
526454,2020-05-22,Olympic
904452,2020-07-18,West Valley
777057,2020-07-20,Rampart
477823,2020-12-16,N Hollywood
10323,2020-07-22,Southwest
995730,2020-07-21,Olympic
389348,2020-05-08,Mission
720354,2020-08-15,Southeast
292725,2020-01-26,Central
191748,2020-02-28,77th Street
721926,2020-11-07,Hollywood
886321,2020-11-01,Topanga
227328,2020-02-09,Harbor
830809,2020-03-18,Harbor
627168,2020-08-03,Hollenbeck
644842,2020-10-09,Harbor
90892,2020-01-21,Hollenbeck
433529,2020-02-17,Foothill
781913,2020-03-26,Northeast
260408,2020-08-21,Central
152326,2020-03-27,Foothill
712700,2020-07-26,Hollenbeck
839534,2020-06-25,Topanga
215742,2020-02-01,Hollywood
155451,2020-11-23,Harbor
885009,2020-06-05,N Hollywood
801931,2020-10-05,Southeast
151997,2020-05-19,77th Street
884499,2020-02-08,Foothill
675155,2020-12-16,Devonshire
592748,2020-09-12,West LA
932962,2020-04-30,West Valley
577817,2020-02-26,Devonshire
269212,2020-04-26,Pacific
223849,2020-11-22,77th Street
264051,2020-12-01,Mission
166802,2020-11-02,Harbor
744453,2020-09-15,Foothill
151782,2020-10-19,Central
150862,2020-04-08,Pacific
883423,2020-10-15,Hollywood
879146,2020-03-21,Hollywood
738834,2020-11-03,Southeast
419336,2020-02-09,Van Nuys
916905,2020-07-23,Northeast
879118,2020-01-01,Rampart
329337,2020-01-09,Olympic
95587,2020-07-07,Southwest
462460,2020-04-11,Southwest
405938,2020-08-13,West Valley
272104,2020-11-10,Olympic
294578,2020-07-31,Rampart
679509,2020-10-10,Mission
231833,2020-08-24,West Valley
235652,2020-08-13,Central
822870,2020-01-05,Pacific
678011,2020-02-11,Southwest
921442,2020-05-20,Northeast
64997,2020-12-21,Pacific
629086,2020-04-14,Foothill
799511,2020-08-23,Newton
426215,2020-01-30,Hollenbeck
268678,2020-05-02,Hollenbeck
599593,2020-02-23,Wilshire
944138,2020-12-14,Hollenbeck
749637,2020-11-29,Mission
416485,2020-08-01,Central
685338,2020-06-08,Rampart
927287,2020-05-04,Hollenbeck
573451,2020-07-30,Mission
616981,2020-10-25,Hollenbeck
919653,2020-08-24,Mission
503999,2020-02-11,Southeast
914096,2020-05-11,77th Street
234807,2020-08-05,Van Nuys
920097,2020-02-17,Central
411188,2020-04-27,Rampart
825834,2020-10-30,Mission
640752,2020-08-16,Hollenbeck
268433,2020-11-16,Mission
144969,2020-10-02,West LA
851080,2020-07-26,Foothill
290027,2020-09-12,Olympic
725736,2020-02-09,Pacific
295452,2020-01-13,West Valley
605560,2020-04-02,Devonshire
35100,2020-09-15,Topanga
542241,2020-04-14,Newton
350739,2020-01-31,Harbor
881331,2020-01-04,Pacific
96943,2020-07-06,Devonshire
292402,2020-05-02,Newton
519704,2020-10-20,Pacific
876835,2020-07-19,Central
490738,2020-02-28,Harbor
375679,2020-09-11,N Hollywood
179736,2020-02-24,Central
972435,2020-11-14,Rampart
927573,2020-05-10,Mission
629814,2020-04-04,Pacific
600589,2020-08-25,Harbor
374342,2020-10-26,Southeast
192795,2020-07-09,77th Street
728729,2020-07-20,Hollywood
618074,2020-01-27,Foothill
560481,2020-05-10,Pacific
551284,2020-05-21,Rampart
51027,2020-12-29,77th Street
453526,2020-08-02,Olympic
757940,2020-07-17,Hollywood
850681,2020-11-18,N Hollywood
535804,2020-08-16,Pacific
51291,2020-06-21,Southwest
966696,2020-11-08,Hollenbeck
364009,2020-04-03,West Valley
245199,2020-10-24,Mission
825488,2020-08-19,Olympic
139233,2020-11-12,77th Street
943484,2020-10-11,Hollenbeck
433007,2020-01-03,N Hollywood
887767,2020-06-27,West LA
730073,2020-01-08,Southwest
305048,2020-06-01,Mission
834005,2020-10-27,Foothill
189533,2020-10-11,77th Street
56027,2020-01-28,Olympic
530695,2020-07-28,Topanga
904328,2020-11-19,Van Nuys
896631,2020-06-14,Central
49499,2020-07-26,Wilshire
881784,2020-11-30,Central
706167,2020-12-09,Foothill
992736,2020-06-15,77th Street
149219,2020-04-07,Central
612393,2020-11-05,Northeast
375281,2020-10-23,N Hollywood
573538,2020-08-16,Southeast
257384,2020-01-31,Newton
536954,2020-05-02,Hollywood
624669,2020-12-16,Pacific
188644,2020-11-19,Southeast
507306,2020-01-25,Central
194703,2020-12-29,Harbor
888021,2020-05-15,West LA
998398,2020-03-10,Hollenbeck
364194,2020-11-02,Southeast
743720,2020-11-01,Rampart
822876,2020-12-05,Hollywood
640683,2020-07-16,Topanga
617029,2020-11-13,Pacific
774635,2020-08-29,Southwest
450404,2020-10-08,Harbor
576445,2020-01-30,Central
670531,2020-05-18,Hollywood
264782,2020-01-17,Mission
793222,2020-10-23,Rampart
243932,2020-02-18,Olympic
235688,2020-11-18,Olympic
496685,2020-12-23,77th Street
241680,2020-11-23,Hollenbeck
617269,2020-09-11,N Hollywood
320012,2020-11-19,Southeast
731651,2020-09-24,Newton
708140,2020-01-03,Hollywood
863013,2020-06-09,Olympic
996305,2020-01-14,Foothill
982273,2020-03-05,Central
753901,2020-06-10,Central
919463,2020-12-10,Pacific
124043,2020-04-29,Central
88003,2020-12-29,77th Street
322438,2020-11-16,Wilshire
291277,2020-07-28,77th Street
172681,2020-05-27,Hollenbeck
373688,2020-03-24,Southeast
233297,2020-10-29,Olympic
180376,2020-08-14,Olympic
882786,2020-02-24,Rampart
713984,2020-07-08,Newton
626481,2020-03-10,Foothill
856452,2020-01-04,N Hollywood
671308,2020-10-22,Rampart
486553,2020-09-19,Olympic
985214,2020-05-29,Harbor
528616,2020-08-22,Northeast
975919,2020-11-20,Harbor
672045,2020-12-18,77th Street
31900,2020-07-01,Harbor
264181,2020-02-14,Central
99334,2020-05-12,Southeast
329899,2020-11-29,77th Street
453428,2020-10-21,Pacific
155164,2020-07-23,Wilshire
472995,2020-08-04,Northeast
561282,2020-04-09,Central
660513,2020-04-05,Pacific
764008,2020-03-15,77th Street
227082,2020-05-13,Southeast
534044,2020-05-24,Olympic
724007,2020-05-11,Hollywood
949511,2020-03-25,Devonshire
841394,2020-05-19,Newton
372430,2020-06-13,Pacific
618240,2020-02-14,Foothill
649157,2020-10-12,Van Nuys
806671,2020-01-29,Hollywood
356828,2020-09-29,Devonshire
140428,2020-08-16,Southeast
418045,2020-06-27,Van Nuys
470594,2020-11-14,Rampart
212157,2020-02-18,Van Nuys
213703,2020-03-29,Central
778158,2020-09-22,Olympic
891680,2020-09-07,N Hollywood
876779,2020-08-08,N Hollywood
482775,2020-02-21,Foothill
394010,2020-03-12,Central
410485,2020-10-27,Hollenbeck
241583,2020-04-22,Southwest
691884,2020-07-31,Devonshire
364287,2020-03-07,Newton
594455,2020-05-03,Rampart
417397,2020-03-06,Rampart
377413,2020-06-26,Harbor
834754,2020-04-09,Northeast
35393,2020-12-13,Topanga
227571,2020-05-26,Foothill
291319,2020-09-27,Wilshire
388696,2020-01-17,Hollenbeck
162379,2020-05-31,Foothill
251713,2020-12-04,Northeast
976611,2020-06-09,Wilshire
382971,2020-07-25,Harbor
920300,2020-10-01,Hollenbeck
794339,2020-04-27,Van Nuys
255520,2020-06-28,Northeast
566279,2020-03-18,Wilshire
260362,2020-07-28,West LA
227574,2020-07-04,Topanga
592417,2020-07-31,Wilshire
9737,2020-04-25,Hollywood
865828,2020-05-13,77th Street
148360,2020-02-06,Rampart
140909,2020-02-25,Pacific
801414,2020-11-02,Topanga
174445,2020-10-12,Southeast
744052,2020-10-20,Olympic
288643,2020-05-09,Devonshire
691042,2020-11-15,Newton
833447,2020-06-14,N Hollywood
793968,2020-06-05,77th Street
426412,2020-10-09,N Hollywood
442201,2020-05-21,Central
273710,2020-05-24,Southeast
198982,2020-09-12,Hollenbeck
517153,2020-04-27,Rampart
840629,2020-06-08,Rampart
21360,2020-05-14,Pacific
186608,2020-09-08,Foothill
291913,2020-09-21,Harbor
576193,2020-08-28,Rampart
699896,2020-04-12,Southwest
555565,2020-09-08,Central
588538,2020-02-28,N Hollywood
498618,2020-10-22,Olympic
291710,2020-03-03,Northeast
321838,2020-01-24,Devonshire
366886,2020-12-01,Central
345078,2020-03-11,West LA
267064,2020-09-06,Harbor
431213,2020-06-06,Rampart
403720,2020-06-21,Mission
620705,2020-04-03,Northeast
631316,2020-07-08,West LA
639680,2020-03-18,Pacific
978266,2020-12-21,Central
920725,2020-10-19,Mission
395088,2020-09-08,N Hollywood
765506,2020-01-17,Olympic
645216,2020-06-15,Southwest
974963,2020-05-13,Newton
599598,2020-09-12,Mission
446742,2020-05-05,Rampart
61291,2020-05-23,Olympic
12275,2020-11-17,Newton
222959,2020-04-16,Wilshire
233526,2020-07-03,Wilshire
938037,2020-07-19,Northeast
274481,2020-08-26,Wilshire
227923,2020-05-08,Newton
851339,2020-02-27,Wilshire
18106,2020-08-15,Devonshire
924581,2020-02-22,Pacific
392486,2020-06-08,Central
195575,2020-12-14,Northeast
812757,2020-08-01,Rampart
511379,2020-07-31,Rampart
559174,2020-03-19,Central
454696,2020-08-05,Wilshire
829099,2020-06-18,Southwest
588202,2020-11-20,Devonshire
347556,2020-01-28,N Hollywood
7039,2020-07-22,N Hollywood
605682,2020-08-05,77th Street
805289,2020-12-13,Pacific
823905,2020-04-08,Hollywood
902473,2020-03-06,Olympic
249429,2020-05-29,Van Nuys
912824,2020-04-17,Van Nuys
349588,2020-04-27,Newton
835159,2020-10-13,West Valley
83017,2020-10-08,Wilshire
976984,2020-05-18,Olympic
386545,2020-11-23,Southwest
849916,2020-04-21,West LA
532403,2020-11-15,Olympic
741068,2020-03-03,Central
906882,2020-06-09,Newton
654800,2020-02-29,Foothill
704304,2020-08-27,Rampart
535173,2020-05-10,Rampart
948404,2020-05-07,Mission
347048,2020-06-24,Southeast
710259,2020-03-05,West LA
740884,2020-09-28,Southwest
958425,2020-12-28,West Valley
77039,2020-06-27,Hollenbeck
428358,2020-08-09,Hollywood
204963,2020-07-20,Olympic
900586,2020-01-02,Hollenbeck
899115,2020-03-14,N Hollywood
620082,2020-12-17,Mission
78159,2020-08-15,Foothill
576550,2020-03-22,Van Nuys
899254,2020-09-23,Wilshire
502903,2020-10-05,Harbor
481462,2020-11-09,77th Street
953020,2020-02-01,77th Street
649067,2020-02-22,Harbor
364020,2020-10-20,Mission
507417,2020-04-29,Hollenbeck
993409,2020-12-28,Southwest
401609,2020-07-24,Southeast
597557,2020-10-22,Topanga
4133,2020-12-06,Wilshire
661530,2020-04-29,West LA
807166,2020-11-10,Olympic
604407,2020-11-16,Hollenbeck
139753,2020-12-05,Newton
812559,2020-03-18,Pacific
870960,2020-04-24,Newton
616807,2020-03-06,Rampart
133744,2020-03-08,Topanga
989586,2020-09-19,Van Nuys
126842,2020-04-18,Olympic
46849,2020-06-30,Rampart
953795,2020-11-17,Wilshire
944752,2020-03-08,Southeast
202076,2020-01-24,Rampart
171865,2020-06-27,N Hollywood
200154,2020-11-08,Hollenbeck
906813,2020-10-15,Southwest
21195,2020-09-21,Hollywood
6734,2020-01-15,Central
980974,2020-03-30,Hollywood
403474,2020-10-19,Southeast
463613,2020-02-23,Harbor
811927,2020-03-09,Central
67834,2020-09-15,West Valley
654831,2020-02-06,Southwest
249058,2020-11-05,Olympic
798182,2020-01-03,Olympic
382062,2020-11-18,Northeast
204525,2020-06-10,Southwest
296474,2020-06-28,Harbor
344132,2020-05-31,Harbor
829004,2020-02-01,Olympic
614464,2020-11-11,Harbor
971624,2020-03-24,Pacific
775527,2020-10-08,Harbor
28863,2020-06-01,Foothill
423786,2020-07-01,Northeast
343461,2020-03-04,Rampart
742318,2020-08-08,Hollywood
798067,2020-09-04,Southeast
444005,2020-12-02,Olympic
510896,2020-08-25,West Valley
465196,2020-04-21,Pacific
297997,2020-03-26,Rampart
988202,2020-08-04,Newton
971991,2020-02-19,Newton
57625,2020-05-21,77th Street
708048,2020-04-10,Harbor
527669,2020-04-14,Hollywood
796553,2020-10-27,Pacific
590326,2020-03-05,Rampart
854075,2020-11-17,Olympic
379869,2020-08-10,Southwest
316959,2020-12-07,Hollywood
642652,2020-02-27,Northeast
375103,2020-04-26,Southeast
453422,2020-06-12,Pacific
163996,2020-02-28,Harbor
566410,2020-03-14,Hollywood
267602,2020-02-28,Wilshire
833423,2020-09-18,Newton
387816,2020-05-28,Rampart
42344,2020-05-31,Central
965200,2020-07-13,Rampart
68175,2020-07-04,N Hollywood
690204,2020-09-10,Harbor
788030,2020-05-09,Southwest
937141,2020-11-19,Hollywood
505816,2020-01-30,Southwest
380925,2020-03-28,Northeast
756796,2020-01-25,Rampart
746566,2020-05-07,Wilshire
850633,2020-12-04,Rampart
83043,2020-10-23,Van Nuys
993456,2020-05-19,Wilshire
491878,2020-12-18,Foothill
754558,2020-07-29,Hollenbeck
625873,2020-05-22,Foothill
637202,2020-03-05,Devonshire
100407,2020-01-22,Central
327169,2020-05-18,Pacific
709298,2020-02-26,Hollywood
492213,2020-01-02,Hollenbeck
311246,2020-04-21,Harbor
686168,2020-07-06,Rampart
303204,2020-10-09,Central
288419,2020-07-30,Newton
258391,2020-07-23,Southeast
560677,2020-04-17,Hollenbeck
480380,2020-08-17,Foothill
404115,2020-09-22,Rampart
791634,2020-09-28,Harbor
613585,2020-10-25,Rampart
717147,2020-09-19,Foothill
430136,2020-05-08,Topanga
73228,2020-05-14,Southwest
353600,2020-02-15,Central
981727,2020-02-11,West Valley
802534,2020-02-25,77th Street
251500,2020-04-17,West LA
820234,2020-08-01,Northeast
480765,2020-05-09,Wilshire
983215,2020-04-17,Wilshire
423350,2020-03-06,Wilshire
174353,2020-01-29,Central
859918,2020-06-07,Southwest
832126,2020-07-07,Wilshire
90789,2020-03-04,West Valley
940073,2020-06-11,Northeast
224849,2020-11-28,West LA
419471,2020-03-07,Northeast
927222,2020-08-29,Harbor
907106,2020-12-07,Olympic
897939,2020-07-17,Pacific
239465,2020-10-07,Wilshire
199806,2020-07-22,Mission
250070,2020-10-25,West Valley
691138,2020-05-20,Rampart
239723,2020-04-10,Newton
527153,2020-11-27,Wilshire
213676,2020-05-27,Hollywood
638696,2020-04-03,West LA
858140,2020-11-15,Northeast
519100,2020-03-19,Southeast
870530,2020-04-07,Wilshire
139559,2020-07-04,Olympic
702771,2020-07-15,Wilshire
941060,2020-03-02,Southwest
888404,2020-03-11,West LA
120962,2020-08-01,Hollenbeck
891288,2020-01-01,Van Nuys
527407,2020-11-17,Van Nuys
656808,2020-02-25,West Valley
424937,2020-09-15,Rampart
681802,2020-06-13,Hollywood
495286,2020-10-27,Newton
998467,2020-08-06,Olympic
488319,2020-10-24,Hollenbeck
526348,2020-03-22,Pacific
274631,2020-03-28,West Valley
608269,2020-11-29,Harbor
505506,2020-10-12,Southwest
317184,2020-11-21,Van Nuys
643541,2020-11-11,Van Nuys
286380,2020-11-22,Foothill
494208,2020-02-05,Central
279835,2020-11-27,N Hollywood
264543,2020-03-16,Southwest
48886,2020-12-10,Hollywood
772847,2020-01-22,77th Street
220989,2020-02-23,West Valley
271722,2020-05-02,Southeast
87158,2020-12-14,Rampart
54468,2020-06-05,Wilshire
423573,2020-01-02,Newton
763038,2020-03-14,Wilshire
680131,2020-12-02,Central
483867,2020-07-15,Hollywood
752231,2020-10-06,N Hollywood
514305,2020-12-26,Rampart
52950,2020-12-16,Southeast
737764,2020-03-24,Pacific
778012,2020-01-10,Rampart
78315,2020-04-27,Wilshire
965047,2020-09-26,Wilshire
86255,2020-02-08,Wilshire
737061,2020-09-15,Central
428408,2020-07-09,Pacific
414978,2020-02-05,Pacific
819548,2020-02-04,Mission
425515,2020-01-13,Olympic
928222,2020-10-07,Newton
65395,2020-10-11,Central
241395,2020-09-01,Wilshire
688017,2020-03-01,Central
327109,2020-09-28,Hollywood
473167,2020-07-13,Hollywood
231646,2020-09-12,Harbor
698570,2020-04-30,Central
862313,2020-04-11,Mission
727635,2020-11-03,Pacific
359497,2020-08-21,Foothill
837714,2020-07-04,Harbor
711138,2020-02-23,Rampart
270661,2020-03-02,Topanga
314825,2020-08-05,Central
717494,2020-01-02,Mission
179325,2020-03-11,Wilshire
332880,2020-06-24,Central
662766,2020-05-04,77th Street
635529,2020-11-17,West LA
969607,2020-08-22,Olympic
719012,2020-08-15,Southeast
283379,2020-10-05,Central
12170,2020-09-23,Wilshire
715270,2020-09-29,Southwest
672023,2020-02-29,Southeast
849161,2020-07-04,Foothill
827251,2020-11-05,Rampart
84286,2020-06-26,West LA
892313,2020-08-06,Wilshire
297220,2020-12-26,Newton
913441,2020-09-18,West Valley
369800,2020-12-24,Harbor
833907,2020-11-18,Van Nuys
844084,2020-02-15,Pacific
452782,2020-12-07,Pacific
109643,2020-07-07,Devonshire
967075,2020-12-11,Foothill
302831,2020-07-16,77th Street
764355,2020-06-19,West LA
819007,2020-01-17,West Valley
506498,2020-02-28,Rampart
278142,2020-12-10,Hollywood
818475,2020-04-17,Foothill
821475,2020-12-24,77th Street
142530,2020-02-06,Southwest
285382,2020-04-19,Central
653379,2020-02-27,Newton
692947,2020-03-10,Southwest
738990,2020-02-25,Foothill
53206,2020-01-06,Rampart
962243,2020-04-25,Southeast
774414,2020-01-12,Olympic
738189,2020-01-15,Foothill
414461,2020-07-24,Rampart
847961,2020-09-28,Olympic
843793,2020-07-20,Hollenbeck
769058,2020-04-25,Southeast
719734,2020-09-24,Hollywood
774649,2020-06-01,West Valley
854397,2020-05-11,Rampart
583728,2020-04-20,Central
188260,2020-06-18,Newton
793787,2020-02-11,Harbor
637626,2020-12-19,Hollywood
503428,2020-03-05,Mission
689033,2020-02-17,Wilshire
792837,2020-08-14,Hollywood
732715,2020-01-24,Topanga
976167,2020-09-26,Wilshire
152720,2020-09-10,Van Nuys
250127,2020-10-23,Rampart
769111,2020-10-30,Wilshire
189867,2020-08-20,Foothill
632419,2020-06-14,Van Nuys
67032,2020-07-12,Rampart
556780,2020-02-07,Olympic
16131,2020-08-05,Hollenbeck
515655,2020-10-05,Pacific
634380,2020-02-14,Rampart
674328,2020-01-26,Wilshire
929100,2020-09-27,Central
191231,2020-11-25,77th Street
825065,2020-09-26,Van Nuys
607717,2020-07-13,Foothill
820835,2020-07-19,Newton
627281,2020-06-09,West LA
751474,2020-03-19,Newton
69475,2020-11-05,Central
174611,2020-09-04,Van Nuys
496001,2020-03-20,West Valley
572850,2020-06-18,Van Nuys
567421,2020-04-08,Southwest
641808,2020-08-14,Olympic
698856,2020-09-28,Newton
608463,2020-09-13,Olympic
624393,2020-02-22,Olympic
858524,2020-05-21,Hollenbeck
71616,2020-01-12,Topanga
261319,2020-03-19,West LA
321067,2020-10-20,Hollywood
757348,2020-05-18,West LA
208004,2020-09-13,Olympic
562884,2020-12-28,Southwest
702296,2020-03-11,Wilshire
256512,2020-01-04,West Valley
190395,2020-10-03,N Hollywood
867059,2020-11-12,77th Street
319633,2020-03-04,Hollenbeck
74317,2020-10-09,Pacific
289395,2020-11-13,Pacific
199852,2020-07-01,Rampart
628095,2020-09-27,77th Street
213333,2020-07-08,Mission
908907,2020-05-28,Devonshire
820131,2020-06-09,West LA
261825,2020-05-21,Southwest
967541,2020-12-23,Olympic
890204,2020-02-13,Southwest
135305,2020-09-30,Central
739681,2020-01-19,Rampart
939719,2020-11-29,Central
314687,2020-01-25,West Valley
490484,2020-08-14,Northeast
14519,2020-05-22,Pacific
367471,2020-11-27,West Valley
14615,2020-07-13,Devonshire
719913,2020-10-05,West Valley
438444,2020-11-24,Rampart
483769,2020-11-11,Foothill
623972,2020-01-17,Foothill
847417,2020-06-29,Newton
921452,2020-04-22,Harbor
654231,2020-07-09,Pacific
830340,2020-08-16,West LA
599998,2020-01-14,Hollenbeck
239752,2020-09-20,Newton
211581,2020-03-25,Van Nuys
465113,2020-02-18,Northeast
959917,2020-11-26,Hollenbeck
160879,2020-08-04,Pacific
537318,2020-06-28,West LA
73880,2020-03-05,Northeast
