customer_id,event_date,payment_value,rating
174445,2020-12-14,673,3.7
599883,2020-11-14,774,3.1
837714,2020-07-28,655,4.1
915072,2020-06-29,611,2.7
736537,2020-07-10,616,3.6
735342,2020-10-10,613,5.0
28373,2020-12-21,598,5.0
267064,2020-10-10,763,3.8
123829,2020-12-27,610,5.0
218463,2020-10-22,712,3.1
260939,2020-12-25,650,3.3
457242,2020-12-27,713,2.5
834640,2020-11-15,659,4.9
330568,2020-11-04,660,4.7
963735,2020-11-06,691,4.0
347048,2020-10-16,677,3.6
139412,2020-11-03,660,2.9
496685,2020-12-24,667,3.1
880132,2020-12-14,673,4.2
532524,2020-12-27,728,4.7
495989,2020-12-29,650,5.0
756002,2020-12-28,798,3.0
196009,2020-11-12,671,3.0
189389,2020-12-28,672,5.0
574440,2020-12-09,762,3.6
959637,2020-11-07,698,4.4
503999,2020-08-10,727,2.2
97642,2020-12-01,704,5.0
413500,2020-11-02,627,3.5
342364,2020-10-17,722,4.4
509545,2020-11-27,648,3.7
150351,2020-12-13,596,3.9
169696,2020-11-17,751,3.5
308910,2020-04-18,639,4.2
463613,2020-06-10,720,2.8
52950,2020-12-28,696,4.2
347048,2020-09-26,612,4.3
582845,2020-07-23,758,5.0
889594,2020-11-12,797,5.0
189533,2020-10-15,768,3.3
559154,2020-04-29,681,3.6
226525,2020-11-20,671,4.0
177284,2020-06-03,635,5.0
672023,2020-03-02,699,2.2
84428,2020-01-31,737,5.0
470796,2020-12-17,730,4.6
88003,2020-12-30,720,3.8
659793,2020-10-07,609,3.9
670943,2020-12-21,569,4.9
620511,2020-11-20,725,2.5
280023,2020-12-14,718,4.0
210981,2020-12-08,673,2.8
768764,2020-03-27,731,5.0
543522,2020-11-03,590,5.0
803283,2020-11-13,689,4.2
834640,2020-08-31,750,4.2
178857,2020-07-13,784,2.3
715270,2020-11-17,772,4.1
17473,2020-06-15,730,4.7
287353,2020-12-10,644,2.4
670943,2020-12-07,634,4.7
31900,2020-11-25,742,3.5
943659,2020-10-26,710,4.0
58670,2020-11-19,759,2.3
57625,2020-08-05,635,4.8
747843,2020-10-21,659,3.4
413707,2020-06-15,646,4.2
463613,2020-12-17,692,4.0
78217,2020-07-09,745,4.7
10323,2020-10-03,690,4.3
325846,2020-08-05,731,4.8
51027,2020-12-29,738,5.0
322944,2020-12-30,661,3.1
729215,2020-12-08,609,3.4
930621,2020-11-13,638,3.8
44895,2020-09-22,672,4.9
227328,2020-05-31,712,5.0
191748,2020-09-29,665,4.0
576431,2020-12-30,657,3.0
664469,2020-11-08,666,3.2
232116,2020-06-22,674,4.5
315739,2020-08-01,707,5.0
632024,2020-08-30,627,4.8
587447,2020-12-28,720,4.3
911519,2020-12-29,785,5.0
820960,2020-04-01,712,4.1
283850,2020-11-01,730,5.0
272377,2020-11-02,773,3.4
262328,2020-08-21,791,4.9
150217,2020-08-13,722,3.2
818025,2020-12-17,714,4.3
150217,2020-09-28,719,3.6
502903,2020-10-30,639,5.0
685677,2020-10-02,541,4.8
927222,2020-10-26,769,2.4
193068,2020-09-07,732,4.4
94785,2020-12-25,745,3.7
834640,2020-11-01,696,4.1
980079,2020-09-27,583,3.1
442206,2020-07-09,657,3.0
441572,2020-10-15,692,5.0
313540,2020-12-28,695,4.0
895730,2020-12-28,684,5.0
818108,2020-08-14,709,3.0
565925,2020-12-08,685,3.4
610691,2020-06-20,662,4.3
675444,2020-09-01,697,4.3
761777,2020-11-07,696,2.2
91553,2020-03-11,772,3.4
463613,2020-10-04,658,4.8
51252,2020-12-17,650,4.7
844143,2020-09-03,656,4.5
271722,2020-11-23,702,4.9
736537,2020-10-18,651,4.3
563194,2020-10-13,709,4.5
606747,2020-12-30,732,4.1
666461,2020-09-07,722,4.3
829299,2020-12-24,769,3.6
904817,2020-12-28,810,5.0
938164,2020-06-15,720,4.4
962243,2020-10-26,634,3.3
163758,2020-10-25,789,4.6
574440,2020-11-03,758,4.2
132325,2020-09-19,765,4.0
596111,2020-08-16,676,4.3
516367,2020-07-03,726,2.7
365975,2020-11-19,709,5.0
287353,2020-12-07,788,3.3
775824,2020-05-11,759,4.0
586887,2020-10-07,642,4.8
84428,2020-02-26,717,5.0
863099,2020-06-04,744,4.3
565925,2020-11-02,788,3.6
941042,2020-04-23,733,3.8
260939,2020-10-31,672,2.7
944752,2020-10-27,658,4.2
432970,2020-12-23,579,3.4
675075,2020-09-08,669,2.4
31948,2020-12-23,655,3.7
366411,2020-09-15,754,3.5
848122,2020-08-23,710,3.5
227082,2020-07-04,704,4.7
489991,2020-11-29,724,3.2
733166,2020-08-09,635,5.0
422807,2020-04-22,740,4.0
210278,2020-03-29,663,4.2
505506,2020-10-19,673,3.1
792932,2020-09-13,655,4.8
675444,2020-09-24,793,4.0
134890,2020-07-11,694,4.4
558048,2020-05-24,707,4.8
347048,2020-12-05,716,4.1
535225,2020-10-29,652,4.6
788030,2020-12-30,611,3.8
335484,2020-12-24,613,5.0
595910,2020-06-08,667,3.3
985214,2020-11-03,702,5.0
877875,2020-10-06,595,4.1
439762,2020-11-17,744,4.3
183569,2020-08-15,696,5.0
280991,2020-12-23,724,2.8
134890,2020-11-20,697,3.0
122877,2020-09-12,725,3.7
503999,2020-12-09,746,4.4
113142,2020-11-24,709,5.0
98588,2020-09-07,678,5.0
540701,2020-06-26,708,5.0
211260,2020-12-30,643,5.0
397030,2020-12-14,713,3.2
463725,2020-12-18,633,5.0
232981,2020-10-08,704,5.0
576785,2020-09-28,661,3.8
435253,2020-12-12,729,4.6
644842,2020-10-11,667,3.6
917617,2020-10-23,718,3.0
139233,2020-12-20,798,2.2
834031,2020-12-29,585,3.8
807499,2020-03-06,664,2.5
51027,2020-12-29,769,1.5
60974,2020-11-04,720,3.9
859918,2020-07-12,680,4.0
557154,2020-12-06,715,2.8
927222,2020-10-29,672,4.5
189389,2020-07-15,753,4.0
162079,2020-10-23,761,5.0
271722,2020-12-08,694,3.0
340460,2020-08-25,722,4.1
673903,2020-04-10,778,2.8
546447,2020-11-26,706,4.1
518430,2020-05-19,690,5.0
393659,2020-11-21,722,3.3
859918,2020-10-10,665,3.4
422807,2020-05-09,678,3.3
843859,2020-12-24,716,3.9
501179,2020-10-07,746,4.2
123731,2020-11-11,655,3.0
859609,2020-09-13,797,5.0
772847,2020-07-31,680,3.1
872574,2020-12-25,635,4.9
939953,2020-06-26,700,5.0
962243,2020-11-10,544,3.6
614464,2020-12-13,698,3.3
826417,2020-12-10,683,3.3
399516,2020-07-26,682,4.5
432666,2020-08-14,664,2.4
543522,2020-10-27,654,4.4
440230,2020-10-07,645,4.0
476025,2020-10-15,715,5.0
189389,2020-12-06,692,4.3
793557,2020-05-28,757,3.0
685677,2020-06-05,720,3.6
212123,2020-06-05,632,3.5
151997,2020-10-04,711,3.9
268424,2020-12-06,762,5.0
140428,2020-08-31,607,4.0
342419,2020-12-14,757,3.8
215741,2020-07-27,588,3.6
101800,2020-11-15,643,3.5
724932,2020-12-28,660,2.1
733166,2020-06-29,576,4.5
867059,2020-12-30,671,5.0
552259,2020-11-03,574,4.9
527522,2020-12-14,733,3.9
570649,2020-11-20,680,2.7
228008,2020-06-28,628,4.1
818108,2020-11-20,853,3.1
244507,2020-11-28,793,3.7
75748,2020-12-19,615,2.9
769058,2020-08-21,658,3.1
938840,2020-11-10,705,1.9
198371,2020-12-28,717,2.5
248164,2020-10-25,626,3.6
603189,2020-12-12,645,2.4
859609,2020-08-22,681,4.7
648207,2020-11-28,751,4.1
837714,2020-10-15,721,4.6
272688,2020-12-30,684,4.7
400786,2020-11-23,675,3.5
280991,2020-12-30,685,5.0
123812,2020-12-18,638,3.8
236788,2020-11-07,658,3.5
534885,2020-11-26,676,3.1
442206,2020-07-21,750,2.5
174445,2020-12-08,754,5.0
793968,2020-06-19,749,4.0
582845,2020-09-04,720,5.0
139412,2020-12-05,613,3.5
140081,2020-08-10,734,4.0
658968,2020-08-08,616,2.6
552259,2020-11-16,653,4.6
716445,2020-12-27,649,4.6
139412,2020-11-05,706,3.7
75657,2020-07-05,736,2.3
185531,2020-12-26,740,3.9
759434,2020-10-09,675,5.0
774635,2020-11-26,727,2.5
938973,2020-11-22,665,4.4
848122,2020-10-02,665,4.2
177284,2020-04-05,721,4.5
805856,2020-12-30,740,3.2
139412,2020-10-16,732,3.6
49178,2020-11-30,769,3.2
642877,2020-08-08,610,4.9
943659,2020-12-06,677,3.5
218463,2020-10-03,632,4.8
345041,2020-12-29,651,4.3
530950,2020-11-12,713,4.7
271722,2020-07-11,649,3.3
92629,2020-08-02,706,2.4
350739,2020-09-10,746,5.0
781542,2020-08-02,684,5.0
344132,2020-12-17,752,4.2
75657,2020-12-06,714,2.3
31029,2020-08-19,685,3.5
283372,2020-10-12,712,3.9
588659,2020-09-10,696,3.7
131496,2020-10-27,679,4.7
620350,2020-03-26,747,3.3
891820,2020-07-04,733,4.7
757922,2020-02-16,708,4.0
528685,2020-11-07,639,2.8
94785,2020-11-06,602,4.4
67699,2020-10-22,725,5.0
293885,2020-08-12,753,4.6
733282,2020-11-20,680,2.7
555496,2020-12-03,682,5.0
235119,2020-08-02,663,3.9
911519,2020-12-10,663,3.7
405986,2020-12-14,713,3.6
708048,2020-09-23,714,3.5
113000,2020-11-21,763,2.9
505506,2020-12-29,754,3.3
48535,2020-11-08,730,3.4
827725,2020-12-02,637,3.3
783802,2020-09-27,753,4.7
947636,2020-10-25,707,3.4
325723,2020-12-10,740,5.0
822600,2020-07-01,673,3.6
649103,2020-10-21,679,5.0
719012,2020-11-12,835,3.4
360697,2020-03-25,753,4.4
400786,2020-06-06,680,3.8
49178,2020-12-21,715,4.5
944752,2020-07-30,678,3.3
3593,2020-12-26,653,4.5
253142,2020-03-24,667,3.9
315348,2020-07-28,768,4.2
199660,2020-10-24,604,3.8
422694,2020-12-16,726,5.0
747843,2020-08-09,753,2.5
944752,2020-11-09,604,4.1
22048,2020-03-21,710,5.0
891820,2020-07-10,645,2.8
31948,2020-12-25,765,4.6
691486,2020-10-07,717,4.4
218463,2020-08-26,702,3.5
506707,2020-06-01,717,5.0
204530,2020-11-15,759,2.8
26903,2020-04-18,697,5.0
850092,2020-12-22,668,3.3
778299,2020-08-12,694,2.5
365975,2020-11-10,703,1.5
406028,2020-09-17,755,3.1
562884,2020-12-28,701,4.7
502202,2020-08-31,707,2.8
340720,2020-04-11,750,3.6
496685,2020-12-29,744,5.0
275843,2020-12-30,745,3.1
244816,2020-11-01,752,2.9
672336,2020-12-15,669,3.7
683347,2020-08-13,698,3.8
694560,2020-12-30,729,5.0
532524,2020-10-12,745,4.9
683347,2020-09-23,721,4.8
295156,2020-04-18,701,2.3
555496,2020-12-12,689,5.0
31948,2020-12-21,578,3.9
232116,2020-08-15,777,5.0
740884,2020-12-10,736,4.2
11607,2020-10-09,679,3.4
291277,2020-11-25,624,2.9
254215,2020-08-08,689,2.1
424348,2020-04-14,719,2.3
599883,2020-10-31,641,4.5
880132,2020-11-15,705,5.0
283086,2020-12-28,757,3.2
683037,2020-08-11,683,3.5
187809,2020-10-08,758,3.5
365886,2020-10-19,738,3.9
974274,2020-11-13,662,3.8
819166,2020-07-05,766,4.6
442206,2020-09-16,707,5.0
457242,2020-10-25,647,4.9
192879,2020-12-02,717,4.2
474160,2020-10-25,735,5.0
514046,2020-12-12,729,3.5
174445,2020-11-24,685,3.1
581441,2020-11-15,639,2.1
391238,2020-08-17,791,2.5
264543,2020-04-14,713,4.3
316101,2020-12-29,708,4.8
528685,2020-11-19,762,2.7
322547,2020-11-10,727,4.5
316913,2020-12-20,740,3.2
227328,2020-02-14,687,2.1
269148,2020-11-16,697,3.1
28856,2020-12-18,720,4.4
689260,2020-12-21,662,3.3
99334,2020-08-06,722,3.3
806569,2020-12-26,700,1.9
621500,2020-08-20,636,4.4
588659,2020-09-09,634,3.2
149572,2020-06-24,669,4.8
868585,2020-08-06,697,3.1
295239,2020-11-09,656,4.3
668608,2020-12-18,755,3.9
599883,2020-09-18,756,5.0
605689,2020-09-24,608,5.0
713403,2020-09-29,574,5.0
234492,2020-03-18,753,3.9
365975,2020-12-22,676,4.9
32348,2020-05-23,725,4.0
848883,2020-09-25,667,3.7
241583,2020-06-18,742,4.8
169696,2020-11-09,631,4.2
244536,2020-09-16,731,4.3
600027,2020-10-21,687,3.4
296940,2020-07-24,697,5.0
465290,2020-05-21,647,3.6
204530,2020-10-25,697,3.8
196021,2020-06-25,748,4.1
983747,2020-10-23,750,3.0
199660,2020-10-31,743,4.6
501274,2020-09-23,718,4.8
777571,2020-10-31,701,4.4
125539,2020-11-01,727,4.1
563194,2020-10-18,717,4.3
543522,2020-12-17,710,5.0
121863,2020-10-13,736,4.4
373003,2020-11-07,727,3.6
61172,2020-05-13,737,3.7
610569,2020-12-23,756,2.8
889594,2020-10-18,659,4.1
938840,2020-11-24,684,3.3
287353,2020-12-02,721,3.2
189533,2020-10-18,630,3.4
557154,2020-12-25,685,4.5
607267,2020-11-29,674,3.7
330568,2020-12-21,758,5.0
145675,2020-07-12,695,4.1
628095,2020-12-06,744,3.1
123731,2020-12-08,674,3.7
156924,2020-01-30,672,5.0
582845,2020-02-29,690,1.8
196021,2020-04-15,693,4.0
335066,2020-12-26,622,4.0
32348,2020-11-09,736,4.0
636678,2020-10-14,634,3.7
401609,2020-07-29,720,5.0
294999,2020-09-09,696,3.5
903259,2020-07-29,798,4.4
44895,2020-06-02,694,4.0
733166,2020-07-06,741,5.0
191985,2020-11-19,669,3.8
919315,2020-06-28,731,5.0
450189,2020-05-18,701,5.0
210278,2020-05-27,703,3.8
51252,2020-12-26,704,4.2
469277,2020-10-10,663,3.9
689260,2020-12-18,710,2.1
819166,2020-11-10,774,3.5
784719,2020-06-16,707,1.7
752658,2020-11-24,670,2.6
126327,2020-12-25,703,5.0
465290,2020-09-01,665,4.4
703306,2020-12-18,686,5.0
273710,2020-07-05,686,3.7
992736,2020-10-28,686,5.0
271722,2020-08-27,765,4.7
888124,2020-08-14,718,4.1
617212,2020-06-14,754,5.0
115190,2020-01-29,679,4.3
717892,2020-12-18,712,3.2
276802,2020-10-20,719,5.0
588412,2020-12-18,748,4.6
630286,2020-11-27,762,4.2
121863,2020-08-21,677,4.3
411929,2020-10-18,778,4.7
275183,2020-12-05,696,3.9
871193,2020-02-28,624,4.5
291277,2020-09-15,725,3.8
958255,2020-11-22,646,5.0
65003,2020-04-20,737,2.5
739415,2020-07-02,842,3.3
483020,2020-12-12,700,3.9
235339,2020-11-05,654,4.5
834079,2020-12-21,667,4.1
495989,2020-11-26,774,5.0
521120,2020-11-23,671,4.0
440230,2020-09-13,711,4.1
218067,2020-10-08,779,3.2
521120,2020-07-22,740,3.9
465290,2020-09-21,794,4.0
515812,2020-06-19,753,2.3
687682,2020-08-09,703,4.6
14107,2020-10-27,716,3.6
31948,2020-12-26,615,3.5
552207,2020-05-11,716,2.9
449253,2020-08-28,784,4.2
273710,2020-08-10,743,3.0
626706,2020-12-17,760,4.4
862808,2020-10-15,624,4.6
283086,2020-11-15,640,3.5
353027,2020-04-04,780,4.5
574228,2020-06-05,660,2.6
939953,2020-07-29,664,3.0
254038,2020-08-18,764,3.7
670943,2020-11-25,678,3.6
489991,2020-10-18,751,3.6
440669,2020-11-27,630,5.0
228008,2020-10-13,655,2.5
22048,2020-08-17,702,4.9
28856,2020-12-22,687,3.8
43928,2020-08-26,690,4.5
947636,2020-10-16,724,4.7
784719,2020-07-31,695,4.6
436575,2020-12-24,693,3.5
322944,2020-12-27,729,3.7
683037,2020-06-12,702,3.5
163666,2020-12-22,601,5.0
43576,2020-12-11,644,2.8
515812,2020-05-10,669,2.7
234492,2020-09-13,642,3.7
628095,2020-11-16,750,4.8
612460,2020-11-01,773,3.8
505816,2020-04-10,637,2.1
434569,2020-08-31,759,4.1
501179,2020-12-29,550,4.0
361847,2020-10-14,728,3.5
290070,2020-10-17,651,3.8
668754,2020-12-11,640,3.4
536750,2020-12-17,644,3.6
123812,2020-11-22,721,3.9
521120,2020-05-08,687,4.6
915471,2020-11-13,728,5.0
859918,2020-08-06,706,4.7
308910,2020-09-12,760,3.2
974274,2020-11-17,734,4.5
271116,2020-07-29,743,3.2
519100,2020-08-27,772,4.3
733166,2020-11-22,768,3.5
373688,2020-11-22,733,5.0
741212,2020-04-21,838,3.0
998215,2020-11-10,713,3.6
829099,2020-08-21,655,4.8
774629,2020-05-31,686,4.0
335484,2020-12-27,649,4.9
384990,2020-12-11,698,4.9
489724,2020-10-02,648,4.9
450404,2020-11-25,771,3.5
228008,2020-09-21,644,4.0
137430,2020-12-20,728,5.0
73555,2020-12-09,773,3.8
904817,2020-12-23,739,5.0
150351,2020-10-20,769,5.0
63958,2020-11-01,908,2.9
747902,2020-10-23,698,4.3
501274,2020-08-10,706,4.9
807617,2020-05-30,715,3.9
432666,2020-07-06,651,4.3
514046,2020-12-30,632,5.0
264543,2020-12-01,741,2.4
194703,2020-12-29,787,3.5
826417,2020-12-16,805,4.9
649103,2020-09-27,891,5.0
915072,2020-11-02,633,3.0
566861,2020-12-30,764,4.2
561171,2020-12-25,731,2.6
229522,2020-10-31,738,3.6
668665,2020-06-13,594,1.8
286231,2020-10-02,692,4.2
450679,2020-06-19,731,3.4
489029,2020-12-20,741,2.5
612070,2020-11-18,669,3.9
956879,2020-10-30,777,3.6
859609,2020-11-21,637,5.0
956879,2020-10-17,728,5.0
51252,2020-12-11,744,2.6
972494,2020-12-24,734,4.2
707911,2020-10-11,781,5.0
179603,2020-06-13,646,4.4
43512,2020-12-25,732,3.6
232804,2020-10-14,700,5.0
509880,2020-12-15,678,4.1
941042,2020-10-04,694,2.7
644842,2020-11-11,773,4.7
576431,2020-12-14,689,5.0
584483,2020-06-12,663,5.0
729489,2020-11-23,786,4.4
101800,2020-11-25,686,3.6
829299,2020-12-30,802,3.3
503697,2020-10-05,744,3.8
970629,2020-12-01,742,2.9
927222,2020-09-17,742,5.0
370936,2020-07-23,647,4.0
715804,2020-12-28,669,4.9
563560,2020-04-25,699,4.4
365886,2020-10-01,703,3.3
731738,2020-10-18,704,3.0
793968,2020-12-25,749,4.5
612144,2020-12-22,692,4.1
244816,2020-10-02,640,4.1
614404,2020-08-23,736,3.6
228231,2020-12-30,658,5.0
51291,2020-08-01,548,5.0
878717,2020-05-05,615,4.5
930621,2020-09-02,673,2.7
198371,2020-12-12,732,5.0
915072,2020-10-11,678,4.1
377413,2020-11-05,738,5.0
50744,2020-10-01,743,5.0
440513,2020-10-30,666,4.6
938840,2020-09-11,683,5.0
291741,2020-12-09,590,5.0
545748,2020-06-13,742,3.5
919313,2020-10-03,679,5.0
294025,2020-08-26,733,3.9
196021,2020-04-04,770,3.9
384990,2020-12-14,729,3.1
150217,2020-11-12,715,3.3
603715,2020-05-06,685,3.1
528685,2020-11-23,642,4.4
125539,2020-11-01,653,3.9
695387,2020-10-31,646,4.3
228231,2020-12-29,677,5.0
197608,2020-12-14,803,2.8
357171,2020-06-21,670,3.2
84428,2020-12-18,710,5.0
264543,2020-09-08,807,4.4
837714,2020-07-22,670,4.7
212123,2020-11-19,761,4.6
232981,2020-11-14,694,5.0
715270,2020-12-21,720,5.0
75748,2020-11-21,747,3.7
177951,2020-12-28,787,5.0
228231,2020-12-21,701,5.0
503999,2020-10-16,642,4.3
683037,2020-08-15,638,4.4
304708,2020-06-24,604,3.3
473300,2020-09-23,656,4.8
964876,2020-07-30,703,5.0
19536,2020-11-28,634,3.8
368047,2020-12-14,684,3.9
895730,2020-12-13,628,5.0
933845,2020-05-10,739,4.4
915072,2020-11-01,735,4.8
142530,2020-05-18,726,3.6
425847,2020-10-20,670,4.5
382249,2020-10-11,672,3.6
296437,2020-09-01,768,3.3
582845,2020-08-31,766,4.2
422807,2020-04-19,733,4.3
251629,2020-07-28,741,4.8
715270,2020-11-22,698,5.0
444886,2020-11-16,686,3.5
121496,2020-03-14,681,1.9
272377,2020-11-16,738,4.6
469277,2020-10-09,708,4.9
58670,2020-08-27,709,2.7
593035,2020-12-17,630,3.3
196021,2020-06-30,794,4.9
234104,2020-12-04,692,5.0
190170,2020-11-22,578,4.5
93906,2020-10-17,716,4.1
465290,2020-07-08,736,4.3
113322,2020-12-25,654,4.8
690471,2020-10-25,694,4.7
360697,2020-03-12,719,3.2
675075,2020-09-16,713,4.2
747843,2020-10-31,669,4.7
214140,2020-10-16,769,3.6
489991,2020-12-15,749,3.7
251629,2020-08-15,656,5.0
617212,2020-04-27,692,4.2
647654,2020-06-04,716,4.7
272688,2020-12-29,754,3.6
747843,2020-10-15,735,5.0
724932,2020-12-08,728,5.0
155451,2020-12-01,701,4.6
280023,2020-12-02,685,3.6
151445,2020-11-30,680,4.4
912823,2020-11-15,630,4.1
536750,2020-11-13,752,4.5
254215,2020-05-29,724,4.6
577452,2020-12-08,703,3.6
403474,2020-12-15,786,3.9
237935,2020-11-30,754,4.8
807617,2020-01-29,706,2.3
311246,2020-07-01,737,3.1
850092,2020-12-25,679,2.7
452768,2020-10-03,768,5.0
35014,2020-11-27,676,4.7
807499,2020-07-27,728,3.9
740884,2020-09-28,730,3.3
268424,2020-12-28,701,3.5
323844,2020-11-19,784,4.2
242092,2020-10-11,711,3.7
201634,2020-09-08,528,4.6
446312,2020-12-26,708,3.9
707911,2020-10-18,727,3.2
920825,2020-10-12,752,4.9
287353,2020-12-14,701,3.6
591506,2020-02-11,714,3.5
807499,2020-03-18,729,3.1
807617,2020-03-19,719,5.0
469277,2020-11-22,679,5.0
84428,2020-10-04,693,4.2
364824,2020-09-18,676,3.7
600589,2020-10-23,754,3.0
291913,2020-12-24,653,3.8
593035,2020-12-21,601,4.3
733166,2020-10-21,636,4.8
177284,2020-09-26,691,4.5
819207,2020-12-20,648,4.4
47583,2020-11-11,701,2.5
636678,2020-10-05,725,4.5
217997,2020-12-30,666,5.0
191231,2020-12-17,801,5.0
638106,2020-09-01,700,5.0
329410,2020-07-06,686,2.3
450404,2020-10-20,717,3.7
344132,2020-10-23,744,5.0
244507,2020-12-15,573,5.0
55050,2020-11-30,632,2.5
422694,2020-10-12,751,4.7
366207,2020-06-17,791,5.0
868127,2020-09-17,695,3.1
47899,2020-11-04,763,2.8
844143,2020-12-07,689,4.5
600027,2020-08-09,744,2.8
393659,2020-12-10,818,4.8
661805,2020-12-11,701,3.7
97642,2020-12-22,720,2.0
784719,2020-08-17,705,5.0
912823,2020-09-07,741,3.6
797264,2020-07-28,704,2.3
93906,2020-11-18,681,2.8
345041,2020-11-28,640,4.6
919313,2020-04-07,655,3.8
822600,2020-02-18,673,4.4
252426,2020-10-04,706,3.7
495737,2020-12-23,684,2.5
495989,2020-12-16,604,4.1
616313,2020-06-04,684,4.5
789611,2020-06-26,676,3.1
174445,2020-10-13,731,3.6
677862,2020-07-16,697,4.6
561171,2020-12-30,637,4.1
675444,2020-12-10,630,2.4
561171,2020-12-18,753,5.0
642919,2020-12-08,537,5.0
433605,2020-08-07,696,4.0
647654,2020-12-15,734,5.0
378544,2020-08-02,689,3.1
915072,2020-10-14,759,3.9
668665,2020-05-23,742,4.3
958255,2020-10-15,698,3.1
18446,2020-12-16,679,2.8
668608,2020-12-25,690,3.6
952415,2020-09-15,735,3.8
134679,2020-12-21,702,3.0
670943,2020-11-29,688,5.0
105851,2020-07-23,681,3.6
283086,2020-12-22,729,5.0
786657,2020-11-04,672,3.9
374342,2020-11-17,744,4.5
65003,2020-11-24,646,5.0
614464,2020-12-27,712,1.9
364824,2020-12-14,725,4.2
418387,2020-11-03,699,4.8
867059,2020-11-27,720,2.9
325846,2020-04-18,725,4.6
612144,2020-11-08,654,2.5
505506,2020-12-12,693,4.3
568027,2020-04-27,681,3.8
158265,2020-12-06,744,1.7
683037,2020-07-03,688,3.1
201634,2020-08-21,733,4.7
600646,2020-11-27,660,3.7
489446,2020-10-01,695,3.2
66648,2020-10-26,732,4.4
31627,2020-12-27,745,2.8
917136,2020-11-18,726,5.0
834079,2020-11-18,674,2.1
727252,2020-12-22,794,3.7
222582,2020-10-22,729,4.4
335066,2020-12-23,654,4.8
844629,2020-07-25,638,3.1
838509,2020-12-30,696,5.0
174445,2020-11-28,646,3.8
943788,2020-11-17,705,4.9
891820,2020-06-10,727,5.0
668754,2020-09-19,752,4.7
518430,2020-04-25,699,5.0
444886,2020-09-28,721,3.4
17473,2020-03-23,713,5.0
638106,2020-10-13,669,4.0
139233,2020-12-18,576,5.0
169696,2020-10-06,782,3.6
563560,2020-05-13,742,4.6
577159,2020-11-26,741,2.2
366411,2020-08-20,760,5.0
450404,2020-10-30,809,2.1
237935,2020-04-13,733,5.0
302831,2020-09-05,686,5.0
600027,2020-05-24,624,3.9
878717,2020-03-15,731,3.2
596993,2020-12-23,760,5.0
481462,2020-12-02,715,3.9
761777,2020-10-25,562,3.3
31029,2020-09-14,736,3.7
543522,2020-10-25,714,2.5
492963,2020-08-22,731,3.7
711856,2020-11-24,754,4.0
939953,2020-11-30,648,4.9
410124,2020-11-06,698,4.3
806569,2020-12-21,753,3.0
43576,2020-12-23,734,3.6
846083,2020-06-13,630,3.7
923989,2020-09-21,707,2.5
503999,2020-05-19,728,4.2
964768,2020-08-13,768,4.3
718220,2020-10-04,662,3.9
713403,2020-12-01,664,4.2
212123,2020-11-23,688,5.0
679937,2020-10-20,657,3.9
272688,2020-12-25,723,4.2
495422,2020-12-27,641,4.0
355718,2020-12-01,730,5.0
794288,2020-08-20,697,3.7
891374,2020-12-10,668,5.0
443244,2020-02-20,641,3.7
275508,2020-11-05,620,5.0
541877,2020-10-01,675,3.1
991740,2020-09-30,647,2.1
807617,2020-04-13,711,4.3
50744,2020-11-03,752,3.8
703306,2020-12-07,643,4.9
605797,2020-09-05,837,3.6
646421,2020-12-26,754,4.9
694920,2020-12-16,662,1.8
831554,2020-12-29,812,2.0
672336,2020-11-30,726,2.9
457242,2020-10-28,769,4.3
174445,2020-11-03,801,2.1
440230,2020-10-25,725,5.0
720354,2020-09-12,705,4.5
345059,2020-11-22,667,3.1
694560,2020-12-30,738,5.0
378932,2020-08-10,686,3.5
158265,2020-12-29,665,4.7
132456,2020-11-22,743,4.3
294999,2020-11-26,697,3.9
93906,2020-11-12,718,4.5
305851,2020-08-04,727,3.9
76439,2020-09-22,727,4.9
49178,2020-10-31,804,4.2
637383,2020-09-18,691,3.6
888124,2020-06-22,682,1.3
66648,2020-06-25,693,3.1
599883,2020-07-11,660,3.8
141739,2020-12-07,677,3.9
330568,2020-11-02,682,3.3
509880,2020-09-28,764,5.0
642919,2020-10-21,653,2.7
396465,2020-09-19,759,5.0
607267,2020-11-08,664,3.5
666461,2020-10-19,721,4.1
801931,2020-12-28,666,5.0
584483,2020-07-04,756,4.1
369972,2020-12-15,707,4.8
837714,2020-07-16,610,4.3
422694,2020-10-23,834,3.1
33602,2020-10-12,696,3.3
552259,2020-10-26,759,5.0
48535,2020-11-01,677,5.0
148907,2020-05-09,709,3.9
190170,2020-08-13,724,2.6
868127,2020-10-12,649,4.7
567421,2020-10-14,664,1.1
945448,2020-09-14,707,4.7
104317,2020-11-28,718,3.4
474857,2020-10-18,684,3.4
587447,2020-12-25,686,4.1
450404,2020-12-08,706,4.7
129217,2020-08-29,638,4.7
43928,2020-10-14,777,4.5
183569,2020-12-19,634,3.2
151445,2020-05-30,738,5.0
342536,2020-12-30,702,4.9
921687,2020-11-14,730,3.5
242092,2020-11-20,704,4.3
921605,2020-12-17,677,4.2
442206,2020-07-29,702,4.5
444886,2020-11-20,716,5.0
509880,2020-12-09,751,3.6
708570,2020-12-19,708,3.7
942929,2020-12-07,665,2.9
943788,2020-11-20,655,3.7
297335,2020-11-08,673,2.4
764008,2020-07-14,694,4.1
844629,2020-09-03,758,5.0
739415,2020-12-04,730,3.1
